,track.id,artist.id,artist.name,track.name,addedAt,track.popularity,artist.popularity,artist.genres,track.explicit,trackAttributes.duration_ms,trackAttributes.tempo,trackAttributes.mode,trackAttributes.key,trackAttributes.time_signature,trackAttributes.loudness,trackAttributes.acousticness,trackAttributes.danceability,trackAttributes.energy,trackAttributes.instrumentalness,trackAttributes.liveness,trackAttributes.speechiness
84,1klvVPOZhALbfSsXp6gMlE,1bdAJUX6JPsnYHbTl5jbk6,Joan Armatrading,Don Juan,2019-08-26T01:41:57Z,3,55,"new wave pop,lilith,folk rock,mellow gold,folk,singer-songwriter",False,257907,170.632,1,0,4,-15.246,0.0672,0.443,0.382,0.000366,0.333,0.031
85,5tOxmBYRS9OC2wBLzb545s,1VaIDrxow5xfLmB9R26JVZ,Danger Danger,Under the Gun,2019-08-25T17:11:25Z,29,47,"sleaze rock,glam metal,hard rock,album rock",False,279053,75.751,0,1,4,-8.596,0.338,0.389,0.937,3.47e-06,0.106,0.0833
86,2HB7yctZjKblFW6TLlVyP0,66GWpx9iLxrvvfhDsG9STP,Inspiral Carpets,It's Only A Paper Moon,2019-08-25T16:35:35Z,1,47,"dream pop,madchester,britpop",False,352000,109.37,0,5,4,-10.319,0.187,0.476,0.841,0.000387,0.0671,0.0792
87,57o5XA5SJTCj22IRo6TTqP,6juuiuCv8jRHZOcvP2BqKp,Lloyd Cole and the Commotions,Minor Character - Remastered,2019-08-23T04:03:11Z,16,50,"new wave pop,dance rock,scottish new wave,art rock,new romantic,new wave",False,224147,142.054,1,7,4,-10.636,0.0122,0.585,0.706,0.0343,0.178,0.0323
88,7LsHoOPFEnzAgcP9QWoJps,6z7wrwE2QW7Keb9ozoF0rg,The Babys,Postcard,2019-08-17T07:31:31Z,9,47,"hard rock,soft rock,album rock,mellow gold,classic rock",False,162080,131.663,1,10,4,-6.228,0.0181,0.615,0.649,0,0.281,0.0267
89,1YAhL8qi1yQi8CuaxWUabv,1dfeR4HaWDbWqFHLkxsg1d,Queen,Tenement Funster,2019-08-17T03:50:11Z,26,92,"rock,glam rock",False,167227,169.414,0,4,4,-11.024,0.14,0.28,0.576,2.22e-05,0.637,0.0426
90,7jOu8dOL0lRL8E1y8Zwe4V,3PhoLpVuITZKcymswpck5b,Elton John,Madness,2019-08-16T19:33:18Z,21,86,"mellow gold,glam rock,piano rock,soft rock",False,353360,136.618,1,0,4,-9.967,0.0057,0.582,0.692,0.000126,0.281,0.0325
91,1i7udkWd7YzALjdYQnzqvM,3fhOTtm0LBJ3Ojn4hIljLo,Roxy Music,Take A Chance With Me - Remastered,2019-08-16T15:03:32Z,44,66,"new wave pop,melancholia,dance rock,rock,album rock,soft rock,art rock,mellow gold,glam rock,new romantic,classic rock,new wave,singer-songwriter,protopunk",False,282800,124.104,1,10,4,-7.754,0.0151,0.604,0.67,0.0204,0.228,0.0274
92,281M3tyZoXlvLRclFFAgwv,4qmHkMxr6pTWh5Zo74odpH,Elvis Costello & The Attractions,Possession,2019-08-14T22:36:15Z,21,60,"pub rock,power pop,new wave pop,dance rock,rock,art rock,folk rock,mellow gold,new wave",False,123840,124.126,1,0,4,-9.767,0.134,0.635,0.687,0.0398,0.179,0.0286
93,2lt1Vct4FLiPzrjqI5K9Bz,3HL1CyOnDLFJo1Rr8YBlKy,Mina,Venus - 2001 Remaster,2019-08-13T14:56:54Z,3,62,"classic italian pop,italian pop,ye ye",False,233480,125.782,1,7,4,-13.283,0.000837,0.682,0.651,0.0455,0.0392,0.03
94,72eXfQYeBW1KsZEZ4fMnxP,7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,Calling America,2019-08-13T14:28:00Z,46,76,"symphonic rock,rock,album rock,soft rock,folk rock,art rock,glam rock,mellow gold,classic rock,bow pop",False,210533,126.517,1,2,4,-9.01,0.0555,0.645,0.701,0.037,0.267,0.0315
95,4Z3Myj8eXlpORPpeqpyaeq,2x9SpqnPi8rlE9pjHBwmSC,Talking Heads,Give Me Back My Name - 2005 Remaster,2019-08-13T01:30:59Z,26,74,"funk rock,dance rock,zolo,art punk,rock,post-punk,art rock,permanent wave,new wave",False,200400,116.982,1,2,4,-7.167,0.0391,0.766,0.681,0.0394,0.103,0.0304
96,0shPL30nWzEkJzPZ2Anb2m,3fhOTtm0LBJ3Ojn4hIljLo,Roxy Music,Do The Strand,2019-08-10T19:23:01Z,39,66,"new wave pop,melancholia,dance rock,rock,album rock,soft rock,art rock,mellow gold,glam rock,new romantic,classic rock,new wave,singer-songwriter,protopunk",False,243800,137.045,1,2,4,-4.939,0.00841,0.441,0.948,0.172,0.243,0.0791
97,5XW47WwVu7vgP4cNcMEqWZ,3fhOTtm0LBJ3Ojn4hIljLo,Roxy Music,If There Is Something,2019-08-10T19:08:53Z,45,66,"new wave pop,melancholia,dance rock,rock,album rock,soft rock,art rock,mellow gold,glam rock,new romantic,classic rock,new wave,singer-songwriter,protopunk",False,394507,78.813,1,8,4,-6.92,0.00385,0.356,0.876,0.0367,0.261,0.0744
98,24f40DDCaYtyOtIeiqEjHc,2nvKpWcP8etYTq4JrRiUiy,Cliff Richard,Under Your Spell,2019-08-09T21:21:49Z,8,62,"adult standards,rockabilly,new wave pop,bubblegum pop,rock-and-roll,soft rock,europop,mellow gold,classic uk pop,brill building pop",False,258733,128.157,1,0,4,-11.778,0.00353,0.673,0.671,0.0359,0.0677,0.0288
99,11sdPFHpj9lbCGhekE2Olt,6VeL8VhaMjHTPc5uovFl3h,The Damned,Bad Time for Bonzo,2019-08-09T02:36:41Z,19,54,"gothic rock,pub rock,dance rock,post-punk,alternative rock,punk,garage rock,new wave,uk post-punk",False,227985,197.456,1,2,4,-7.005,0.00208,0.362,0.923,0,0.0951,0.144
100,7kjsCbksOZotNNHOvKsJJh,27T030eWyCQRmDyuvr1kxY,Scorpions,Still Loving You,2019-08-09T01:00:09Z,62,77,"metal,hard rock,rock,german metal,album rock,german rock,german hard rock",False,387000,103.955,0,8,4,-12.384,0.134,0.273,0.39,0.00174,0.183,0.0317
101,7DwXVzYDo6GNSiEw3GGC1M,3CkvROUTQ6nRi9yQOcsB50,Genesis,Ripples,2019-08-08T01:31:59Z,35,72,"symphonic rock,progressive rock,rock,album rock,soft rock,art rock,mellow gold,classic rock",False,486027,138.684,0,6,4,-17.064,0.148,0.276,0.189,0.00233,0.0987,0.0309
102,7q0uOx0b3UUKBnT9egjmlB,27T030eWyCQRmDyuvr1kxY,Scorpions,Living And Dying,2019-08-08T00:27:35Z,27,77,"metal,hard rock,rock,german metal,album rock,german rock,german hard rock",False,199133,134.802,0,3,4,-12.284,0.0546,0.348,0.354,8.54e-05,0.0816,0.0306
103,0lUJ2oiEHzny6XR6Vmum13,4salDzkGmfycRqNUbyBphh,Styx,This Old Man,2019-08-08T00:22:14Z,19,67,"symphonic rock,hard rock,progressive rock,rock,album rock,soft rock,art rock,folk rock,mellow gold,classic rock",False,310760,131.599,0,9,4,-14.745,0.0645,0.396,0.384,0.000155,0.117,0.036
104,2LCAvEjZRvRNUOIhdLovad,0GbqW5TJr7n4is453VOY4C,Procol Harum,The Mark of the Claw,2019-08-07T20:57:45Z,4,58,"symphonic rock,progressive rock,album rock,psychedelic rock,art rock,folk rock,classic rock,british invasion,blues rock",False,280293,112.82,1,7,4,-8.822,0.101,0.455,0.422,0.000181,0.14,0.0427
105,4NUcHfJr4r9a10FOlJkMlf,0DW7boyjvbaSP3OJ72sXgC,Al Stewart,Love Chronicles,2019-08-07T20:54:21Z,9,57,"country rock,symphonic rock,folk,progressive rock,album rock,soft rock,art rock,folk rock,mellow gold,classic rock,classic uk pop,singer-songwriter",False,1080440,116.162,1,2,4,-11.618,0.0673,0.464,0.397,0,0.198,0.039
106,3CepTOU9Y7FezTt0CF3lCw,70cRZdQywnSFp9pnc2WTCE,Simon & Garfunkel,The Sounds of Silence,2019-08-07T19:45:09Z,39,78,"melancholia,rock,folk rock,mellow gold,classic rock,folk",False,184880,107.386,1,6,4,-13.856,0.165,0.436,0.375,0,0.294,0.0284
107,7ceSYXIn7l4RDrVPFalYgv,2tRsMl4eGxwoNabM08Dm4I,Judas Priest,Here Come the Tears,2019-08-07T19:43:48Z,32,71,"metal,hard rock,rock,album rock,groove metal,power metal,birmingham metal",False,276240,142.955,0,4,3,-7.126,0.0415,0.253,0.516,0.0213,0.327,0.0358
108,5QzZDAATnQhIEQSyktZFEU,7AC976RDJzL2asmZuz7qil,Yes,Awaken - 2003 Remaster,2019-08-07T19:43:47Z,33,67,"symphonic rock,hard rock,progressive rock,rock,album rock,art rock,jazz fusion,classic rock",False,931147,137.436,0,4,3,-9.415,0.152,0.229,0.522,0.00373,0.366,0.0364
109,5fzECEUZijaaVdPPtr10Ik,5slSOLb4CcoPOgptg4tsxo,Michael Chapman,Postcards Of Scarborough,2019-08-07T18:49:05Z,19,38,"drone folk,british folk,folk rock,traditional folk,singer-songwriter",False,319413,140.483,0,6,4,-10.303,0.187,0.378,0.491,0.000379,0.16,0.0286
110,6fPm2XMi51l5GCEp19HscL,1dfeR4HaWDbWqFHLkxsg1d,Queen,Bohemian Rhapsody,2019-08-07T16:41:59Z,39,92,"rock,glam rock",False,354840,143.993,0,0,4,-13.158,0.204,0.391,0.305,1.38e-06,0.217,0.0473
111,0V6FkLH7L6bYLXXXjIavmw,2LIdnZDzySb04oH40be1fR,Fairport Convention,"When It Comes, He Cannot Sleep, ...",2019-08-07T04:50:04Z,4,50,"country rock,roots rock,psychedelic rock,british folk,folk rock,folk,traditional folk,singer-songwriter",False,801267,128.876,0,11,3,-15.988,0.0541,0.533,0.373,2.1e-05,0.0741,0.0531
112,1QLG203TjRwIt1J7WXqSnW,1iTlOqIrZy8DlvCPJY2sjS,Golden Earring,The Vanilla Queen,2019-08-07T04:27:08Z,13,61,"rock,album rock,dutch prog,classic rock,nederpop,dutch rock",False,561200,128.225,0,2,4,-15.481,0.102,0.382,0.405,0.00113,0.121,0.0455
113,0zBUmpvlUxJ0wXiGUYFkvi,1inWec2E2UgfzMAhwjgTXe,Generation X,Wild Dub - 2002 Remaster,2019-08-05T03:15:08Z,10,51,"glam punk,punk,pub rock",False,228933,161.594,1,9,4,-6.135,0.0374,0.541,0.784,0.614,0.0964,0.0638
114,0hikTQaXspfYfjrnqZG2MJ,7b85ve82Sh36a3UAx74wut,Twisted Sister,Leader Of The Pack - Ruff Cutts Version,2019-08-02T02:14:39Z,5,68,"metal,glam metal,hard rock,rock,album rock",False,241093,125.172,1,1,4,-6.438,0.106,0.322,0.738,0.00156,0.0499,0.0405
115,10uah6f5x3mvpoH1Y9PIaI,5N5tQ9Dx1h8Od7aRmGj7Fi,Bauhaus,Spirit,2019-08-02T00:32:43Z,17,57,"gothic rock,dark wave,dance rock,post-punk,alternative rock,new romantic,new wave,uk post-punk",False,329507,140.324,1,0,4,-14.65,0.153,0.383,0.692,1.5e-05,0.139,0.0505
116,0Fbf0e2OpwegcQNVj3x4I9,3iUjRVvYCsMfz7tuAQtBDI,Ultravox,Follow Your Heart - 2009 Remaster,2019-08-01T23:38:24Z,8,58,"new wave pop,dance rock,zolo,art rock,new romantic,synthpop,new wave",False,292347,126.086,1,7,4,-7.808,0.0692,0.442,0.819,3.97e-06,0.233,0.04
117,3IewEOTUCmg5Wdo2fHx4U8,1zxDewzd2j1ZdSBGaYcr0y,The Outfield,I Don't Need Her,2019-08-01T23:31:12Z,36,67,"power pop,new wave pop,album rock,soft rock,mellow gold,new romantic",False,231907,122.946,1,9,4,-12.839,0.0375,0.443,0.703,0,0.0643,0.0714
118,5JDFvZQCRDct3gswcJzOCH,6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,Kristina,2019-08-01T21:18:30Z,22,65,"pop rock,new wave pop,yacht rock,dance rock,album rock,soft rock,mellow gold,australian rock,classic rock",False,182827,141.089,1,4,4,-10.639,0.129,0.444,0.671,1.37e-06,0.171,0.0503
119,4KcE3At063Xyleg2xGzVYz,3dBVyJ7JuOMt4GE9607Qin,T. Rex,Metal Guru,2019-08-01T19:16:40Z,35,67,"dance rock,rock,album rock,psychedelic rock,art rock,folk rock,glam rock,classic rock,protopunk,blues rock",False,149707,127.112,1,2,4,-5.552,0.000678,0.251,0.917,0.000453,0.217,0.118
120,0fpX2DLsR21i9P7iuJuQbr,7pwjGKaqnfkvS7eQbHaqyH,Sparks,Thanks But No Thanks,2019-08-01T18:51:09Z,18,52,"pub rock,new wave pop,dance rock,zolo,post-punk,art rock,new romantic,glam rock,synthpop,new wave,art pop",False,253107,143.116,0,7,4,-13.314,0.00678,0.472,0.854,0,0.169,0.0819
121,1ptDoVVfN83sHE6lengiGd,1dfeR4HaWDbWqFHLkxsg1d,Queen,Great King Rat,2019-08-01T16:28:33Z,16,92,"rock,glam rock",False,356027,131.519,0,4,4,-8.168,0.126,0.385,0.761,3.53e-05,0.284,0.0694
122,31ijr2O0SsuzAPVDLnq3XV,6mcrZQmgzFGRWf7C0SObou,Frankie Valli & The Four Seasons,The Night - 1972 Version,2019-08-01T16:22:41Z,53,69,"adult standards,bubblegum pop,doo-wop,rock-and-roll,folk rock,motown,northern soul,brill building pop",False,203587,152.958,0,0,4,-7.014,0.0747,0.401,0.724,0.0008,0.165,0.0722
123,6MiQrP9i19Jk9KyKU6kjL2,4WquJweZPIK9qcfVFhTKvf,MC5,The Human Being Lawnmower,2019-08-01T16:22:03Z,18,47,"pub rock,classic garage rock,psychedelic rock,punk blues,punk,garage rock,protopunk,blues rock",False,141693,162.871,0,9,4,-5.583,0.0651,0.326,0.8,0.000464,0.0758,0.0572
124,74X3wlWiB3JI7KHWwDE0DW,4r7JUeiYy24L7BuzCq9EjR,The Crickets,Maybe Baby,2019-07-31T00:22:42Z,21,50,"adult standards,rockabilly,doo-wop,rock-and-roll,brill building pop",False,122133,136.609,1,9,4,-14.822,0.59,0.614,0.4,0,0.0988,0.0351
125,1vZfIgWTnl2eADXigP3zG3,4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,Santiago Midnight Moonlight,2019-07-31T00:09:57Z,16,72,"adult standards,nashville sound,classic country pop,soft rock,country,mellow gold",False,194907,132.517,1,10,4,-11.366,0.473,0.782,0.527,0,0.0666,0.046
126,5GelY9TbAUwewvko1nvJeE,5dcOK4stT4JDkP6Dqhbz5s,Sheena Easton,Cry,2019-07-30T23:33:06Z,11,60,"adult standards,new wave pop,soft rock,minneapolis sound,mellow gold,new romantic",False,212267,109.664,1,6,4,-11.892,0.523,0.792,0.462,2.16e-05,0.137,0.0314
127,4stk4Q3O0YtHVfXqAmQoI0,5sMku8iI6FH3ypZTErz4kv,Julian Cope,Bandy's First Jump,2019-07-30T21:40:57Z,5,44,"chamber psych,new wave pop,melancholia,dance rock,c86,art rock,jangle pop,new romantic,new wave,uk post-punk",False,170040,145.557,0,4,4,-9.851,0.0107,0.296,0.853,0.00134,0.311,0.0362
128,3qDhpYyyKBqIKQ2IGXSa2P,00tVTdpEhQQw1bqdu8RCx2,Blue Öyster Cult,(Don't Fear) The Reaper,2019-07-30T20:11:09Z,36,69,"metal,hard rock,rock,album rock,psychedelic rock,art rock,soft rock,classic rock,blues rock",False,308120,141.423,0,9,4,-8.732,0.00284,0.332,0.926,0.000254,0.215,0.0722
129,2zFyvbbSJjtXYcXMnWcpQp,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,All The Young Dudes (Live) [Stereo] - Live; Stereo,2019-07-30T01:33:33Z,28,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,98027,140.476,0,11,4,-6.956,0.000501,0.274,0.887,0.000138,0.379,0.0592
130,3knAN42OYhHnnmUGOXUiPM,485uL27bPomh29R4JmQehQ,Bob Seger,Mary Lou,2019-07-28T23:05:58Z,38,72,"country rock,hard rock,rock,album rock,soft rock,folk rock,mellow gold,classic rock,heartland rock,singer-songwriter,blues rock",False,178213,130.719,1,9,4,-5.694,0.17,0.571,0.847,3.84e-05,0.273,0.163
131,4NVXN86v1kE7atqexo9Ykr,5WimOFbBnCU5wI6t5PPpEk,Shocking Blue,Out Of Sight Out Of Mind,2019-07-27T21:07:24Z,6,55,"folk rock,classic rock,nederpop,psychedelic rock",False,165507,126.249,1,5,4,-9.449,0.208,0.562,0.631,3.89e-05,0.497,0.0287
132,128jOSonyKbN6RgCl0Byu3,7M1FPw29m5FbicYzS2xdpi,King Crimson,Fallen Angel,2019-07-26T17:57:41Z,39,61,"symphonic rock,instrumental rock,zolo,jazz rock,progressive rock,rock,album rock,psychedelic rock,art rock,jazz fusion,classic rock",False,363156,147.71,0,4,4,-8.648,0.0981,0.235,0.574,0.0142,0.0637,0.0414
133,73ZmM0UGUIRwnJWz90zF6L,0rvjqX7ttXeg3mTy8Xscbt,Journey,Winds of March,2019-07-26T02:46:31Z,37,78,"hard rock,rock,album rock,soft rock,mellow gold,classic rock",False,304173,122.597,0,0,4,-9.379,0.0617,0.394,0.589,0.0108,0.0941,0.0398
134,6PmckFG2BhEELc5OM7O7DS,07XSN3sPlIlB2L2XNcTwJw,KISS,Black Diamond,2019-07-26T02:40:43Z,47,77,"metal,hard rock,rock,album rock,glam rock,classic rock",False,314027,132.526,0,8,4,-9.632,0.0833,0.354,0.62,0.00797,0.0832,0.0557
135,5zADxJhJEzuOstzcUtXlXv,3CkvROUTQ6nRi9yQOcsB50,Genesis,Supper's Ready - New Stereo Mix,2019-07-26T02:34:36Z,33,72,"symphonic rock,progressive rock,rock,album rock,soft rock,art rock,mellow gold,classic rock",False,1385907,147.197,0,4,4,-9.39,0.145,0.344,0.608,0.000712,0.183,0.0626
136,5DY2MyjIlecnD2QHakgnDR,5BcZ22XONcRoLhTbZRuME1,The Moody Blues,Steppin' In A Slide Zone,2019-07-25T23:39:43Z,32,65,"country rock,symphonic rock,hard rock,progressive rock,rock,album rock,psychedelic rock,art rock,folk rock,mellow gold,soft rock,classic rock,british invasion,folk,singer-songwriter",False,326573,143.455,0,11,4,-13.023,0.132,0.307,0.52,1.46e-05,0.0953,0.0411
137,5P11PcaeDw7t10MSpg5hGt,7M1FPw29m5FbicYzS2xdpi,King Crimson,Thela Hun Ginjeet,2019-07-25T04:24:19Z,34,61,"symphonic rock,instrumental rock,zolo,jazz rock,progressive rock,rock,album rock,psychedelic rock,art rock,jazz fusion,classic rock",False,386520,130.957,1,11,4,-9.156,0.087,0.579,0.87,0.0554,0.347,0.0571
138,1OFjv0Cq2JeK3FPvPG98rJ,7M1FPw29m5FbicYzS2xdpi,King Crimson,The Court Of The Crimson King,2019-07-25T04:23:52Z,50,61,"symphonic rock,instrumental rock,zolo,jazz rock,progressive rock,rock,album rock,psychedelic rock,art rock,jazz fusion,classic rock",False,602531,135.762,0,4,4,-12.083,0.0834,0.339,0.346,0.194,0.214,0.0445
139,4rEle6gif1VERA41tjOTIq,7M1FPw29m5FbicYzS2xdpi,King Crimson,Epitaph,2019-07-25T04:08:35Z,49,61,"symphonic rock,instrumental rock,zolo,jazz rock,progressive rock,rock,album rock,psychedelic rock,art rock,jazz fusion,classic rock",False,526823,129.896,0,4,4,-12.932,0.00711,0.286,0.319,0.00897,0.0855,0.032
140,6I3eJHoZ5cvH2mBxCvUZdM,16eRpMNXSQ15wuJoeqguaB,The Flaming Lips,Worm Mountain,2019-07-23T04:26:31Z,15,64,"okc indie,noise pop,chamber pop,rock,alternative rock,art rock,indie pop,garage rock,lo-fi,modern rock,indie rock",False,321707,141.788,1,10,4,-2.15,0.00158,0.215,0.951,0.0103,0.382,0.115
141,5L7QptioCo73sGCTfAj7ln,5FWTu1MZdB5fjKif2rZldJ,Easy Star All-Stars,Speak To Me / Breathe,2019-07-23T04:11:16Z,38,54,"dub,roots reggae,reggae",False,232360,134.863,0,11,4,-8.22,0.36,0.582,0.699,0.0583,0.492,0.155
142,3bxbwxzkDzfpag9rDC4sCg,0rvjqX7ttXeg3mTy8Xscbt,Journey,Dead or Alive,2019-07-22T23:23:11Z,34,78,"hard rock,rock,album rock,soft rock,mellow gold,classic rock",False,201013,190.16,1,9,4,-7.979,0.00119,0.328,0.979,0.00388,0.0775,0.124
143,6g1KZsZjbfynMYkkJBZRal,2lZkXWxkZsZzBocxMjN1or,Sunny Day Real Estate,The Shark's Own Private Fuck,2019-07-22T15:03:17Z,21,48,"math rock,post-hardcore,emo punk,midwest emo,screamo,alternative rock,indie rock,emo",False,243533,104.45,0,4,1,-7.768,0.0411,0.247,0.826,0.814,0.122,0.061
144,4LBJyUs3B4ovaIImY5w5gW,3kbBWco9PZ5eSQsNScwG6U,Built To Spill,Velvet Waltz,2019-07-21T16:56:04Z,30,57,"noise pop,stomp and holler,anti-folk,freak folk,experimental rock,alternative pop,alternative rock,idaho indie,noise rock,indie pop,lo-fi,slow core,modern rock,indie rock,dream pop",False,513427,91.916,0,7,4,-7.028,2.43e-05,0.19,0.791,0.827,0.11,0.0284
145,6cTihwngYxuPm8L6ISqKPm,2KWOkrj19TKU1ik6tugH4y,Naked Raygun,The Grind,2019-07-21T16:06:13Z,7,34,"grunge,chicago punk,post-hardcore,chicago hardcore,punk,crossover thrash",False,229347,193.387,1,7,4,-10.582,9.85e-05,0.23,0.911,0.000232,0.0804,0.0832
146,1K8eBofp8y5GOqDXFMlbyk,4QmkLL9JOqM9dusHS1Hghe,The Searchers,"Baby, I Do",2019-07-20T21:59:05Z,1,52,"adult standards,merseybeat,rockabilly,bubblegum pop,rock-and-roll,folk rock,british invasion,classic uk pop,brill building pop",False,222533,125.789,0,6,4,-8.486,0.0539,0.659,0.835,1.64e-06,0.319,0.0393
147,6HSXNV0b4M4cLJ7ljgVVeh,74ASZWbe4lXaubB36ztrGX,Bob Dylan,Knockin' On Heaven's Door - Remastered,2019-07-20T16:12:13Z,72,79,"country rock,roots rock,rock,album rock,folk rock,mellow gold,classic rock,folk,singer-songwriter",False,149880,140.208,1,7,4,-13.061,0.251,0.513,0.396,0.177,0.11,0.0299
148,280hCSVTBkztSzyDxFsLEX,"5UqTO8smerMvxHYA5xsXb6,46urSPEzIrRVqKqciwOq2f","Sonic Youth,Jim O'Rourke",I Know There's An Answer,2019-07-20T15:06:54Z,18,"63,29","post-punk,modern rock,indie rock,noise pop,dance rock,laboratorio,experimental rock,alternative rock,lo-fi,garage rock,punk,rock,art rock,tzadik,experimental,blues rock,dream pop,noise rock,new wave",False,190267,116.738,1,10,4,-4.785,0.0368,0.457,0.833,2.15e-05,0.115,0.0366
149,00cZV8B1HJY2mkvOohwH2b,4Bgfzia8wyaGaTn42egzTv,Catatonia,You've Got a Lot to Answer For,2019-07-20T14:43:37Z,17,47,"welsh rock,welsh indie,candy pop,britpop",False,197293,117.62,1,7,4,-6.255,0.00318,0.523,0.853,0,0.346,0.0325
150,6qFE2WJxpnjNVi5Kw9lfj6,1fBCIkoPOPCDLUxGuWNvyo,Poison,Come Hell Or High Water - 2006 Remaster,2019-07-20T13:54:58Z,32,69,"rock,glam metal,hard rock,album rock",False,302067,129.998,1,1,4,-2.92,0.00236,0.548,0.869,0.0013,0.316,0.0388
151,3kL3FV7NPNfzgVeiG753r6,4KWTAlx2RvbpseOGMEmROg,R.E.M.,Disturbance At The Heron House - Remastered,2019-07-20T13:24:47Z,22,78,"pop rock,dance rock,rock,alternative rock,permanent wave",False,213973,131.557,1,7,4,-4.552,0.0876,0.572,0.859,0,0.136,0.0272
152,5p0Et9J14mQUaqZsNiFlsY,6clbbhnIqpHnqxwtOWcilg,Little River Band,Take It Easy On Me - Remastered,2019-07-18T23:17:31Z,35,62,"country rock,yacht rock,rock,album rock,soft rock,art rock,australian rock,folk rock,mellow gold,classic rock,folk,singer-songwriter",False,227080,121.681,1,9,4,-9.269,0.0178,0.424,0.575,3.38e-06,0.276,0.033
153,2hvgSo0E9GAJeFfwXqAB7e,73a6pNH4YtLNgDbPQwXveo,Kim Wilde,Just A Feeling,2019-07-18T19:06:23Z,12,62,"new wave pop,dance rock,dance pop,soft rock,europop,new romantic,new wave",False,248947,112.359,1,5,4,-4.873,0.00271,0.445,0.595,3.65e-05,0.315,0.0324
154,01bohMcGxWkKFczNJuPzGb,0J2Ej2rMQyqaUX3G6MUISw,Ambrosia,Cryin' in the Rain,2019-07-16T20:35:40Z,18,58,"adult standards,country rock,symphonic rock,yacht rock,album rock,soft rock,art rock,folk rock,mellow gold,classic rock,singer-songwriter",False,280333,111.845,0,3,4,-5.512,0.0563,0.644,0.71,2.41e-06,0.184,0.0293
155,4HkJqkKtL0hRGH38d6yhJA,3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,From the Inside,2019-07-16T20:33:20Z,25,69,"metal,glam metal,hard rock,rock,album rock,glam rock,classic rock,protopunk,blues rock",False,235240,117.058,0,4,4,-12.697,0.000825,0.641,0.696,0.000336,0.116,0.03
156,7ciON0Q0wVOSRFTGu5EtPX,4EGlaDAVZTNNknDdKHrHRp,Red Rider,Among The Ruins (I'll Be Here),2019-07-16T20:14:42Z,6,45,"classic canadian rock,album rock",False,273267,120.032,0,9,4,-8.344,0.0574,0.686,0.69,0.00102,0.125,0.0335
157,49I4syrWa7k93vdPAR3eai,5l8VQNuIg0turYE1VtM9zV,Leonard Cohen,"Sing Another Song, Boys",2019-07-16T17:42:55Z,33,73,"melancholia,canadian singer-songwriter,folk rock,permanent wave,folk,singer-songwriter,canadian folk",False,374160,89.106,1,7,4,-15.427,0.806,0.467,0.295,0.00139,0.32,0.0258
158,1To200V1vCIVnSGBIDahMI,6kEsKkXuE4olX7m3mNLZkS,Art Garfunkel,Disney Girls,2019-07-16T16:51:16Z,27,55,"adult standards,soft rock,folk rock,mellow gold,folk,traditional folk,brill building pop",False,273667,79.885,1,6,3,-15.871,0.716,0.467,0.242,0,0.0423,0.0266
159,514fJtVMoWXOPiIaHDcTNt,0iVed2Qu7dmL0pIYCj1Xw8,Jackie DeShannon,Child Of Mine,2019-07-15T21:12:14Z,0,47,"merseybeat,bubblegum pop,brill building pop",False,209973,71.468,1,11,4,-11.07,0.703,0.475,0.308,0,0.158,0.0295
160,6EyhhP8kvS9fbQF6nQ3f70,0DAqhikcMKLo2lPADVz2fs,Jay & The Americans,Thoughts That I've Taken To Bed,2019-07-15T21:09:12Z,0,58,"adult standards,bubblegum pop,doo-wop,rock-and-roll,folk rock,brill building pop",False,175373,69.884,1,0,4,-11.503,0.678,0.46,0.334,7.97e-05,0.203,0.0365
161,4Q9pqTSLqy4ceuPgalgMFN,7AC976RDJzL2asmZuz7qil,Yes,Sweetness,2019-07-15T20:58:11Z,15,67,"symphonic rock,hard rock,progressive rock,rock,album rock,art rock,jazz fusion,classic rock",False,276653,73.995,1,9,4,-13.074,0.638,0.376,0.295,2.51e-06,0.0944,0.0283
162,1tQy2AqgFc0AdddmIboIfX,70cRZdQywnSFp9pnc2WTCE,Simon & Garfunkel,The Dangling Conversation,2019-07-15T20:27:41Z,48,78,"melancholia,rock,folk rock,mellow gold,classic rock,folk",False,158773,91.719,1,10,4,-13.116,0.683,0.437,0.284,1.42e-06,0.115,0.0316
163,4MWvnOR5dSjpER8HnO1Ckq,1SQRv42e4PjEYfPhS0Tk9E,The Kinks,Young and Innocent Days - Mono Mix,2019-07-15T20:21:11Z,19,73,"roots rock,dance rock,rock,album rock,psychedelic rock,art rock,folk rock,glam rock,mellow gold,classic rock,british invasion,singer-songwriter,protopunk",False,202133,92.794,1,0,3,-8.808,0.603,0.398,0.339,3.55e-05,0.109,0.0296
